medium_id	original	base_compound	base_chebi_id	base_chebi_label	original_normalized	label_normalized	similarity
dsmz_1456_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_874_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_1122a_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_441_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
ccap_MHY_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_737_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_667_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1321_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_1056_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_906_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1122_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1653_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_938_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_1450_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1488_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_172a_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1226_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_993_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_1189_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1569_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_1218_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1557_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1423_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1352_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1011d_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_1151_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
ccap_NN_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_829_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_311a_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_311a_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1230_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_501_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1435_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_139_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_792a_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1636_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1255_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_81a_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_872_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_1727_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1313_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_1313_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_963_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_963_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1344_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_898a_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1516_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1179_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1528_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_192_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_985_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_391_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_1599_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_797_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_1098_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_771_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_771_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_377_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1243_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_88_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_864_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_493_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_493_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_1446_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1478_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_690_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_690_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
ccap_ASW_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_1068_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1727_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_1526e_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_1731_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_1583_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_333_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_333_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1082_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1082_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_1513_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_931_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1115_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_898_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1328_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_1328_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1281_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1687_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_836_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_836_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1211_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1211_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_644_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_644_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_808_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_1617_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_1629_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_242_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_242_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_1414_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_743_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_540_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_141b_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_1196_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_219_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1267_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_1064_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_130_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_508_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1309_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_1134_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_1185_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1386_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_380a_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_979_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_979_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1337_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_778b_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_529_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_517_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1163_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_111_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_111_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_1147_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_1360_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_947_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_410_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_35_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_234_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_234_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_431_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1565_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_632_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1661_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_14_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_1505a_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_935b_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_395a_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_536_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_613_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_1110_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_833_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_781_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_711_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_11b_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_293_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_889_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_1696_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_318a_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_55_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_220a_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_343a_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_496_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_470_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_275_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
