medium_id	original	mapped	value	concentration	unit	mmol_l	optional	source
dsmz_198_composition	Na2S 9-hydrate							json
dsmz_198_composition	Na2SeO3 5-hydrate							json
dsmz_198_composition	Na2WO4 2-hydrate							json
dsmz_198_composition	FeCl2 4-hydrate							json
dsmz_198_composition	MnCl2 4-hydrate							json
dsmz_198_composition	CoCl2 6-hydrate							json
dsmz_198_composition	CuCl2 2-hydrate							json
dsmz_198_composition	NiCl2 6-hydrate							json
dsmz_198_composition	Na2MoO4 2-hydrate							json
dsmz_941_composition	KH2PO4	PubChem:23710200						json
dsmz_941_composition	MgSO4 7-hydrate							json
dsmz_941_composition	CaCl2 2-hydrate							json
dsmz_941_composition	Bactopeptone	CAS-RN:51142-18-8						json
dsmz_941_composition	Vitamin solution	solution:6241						json
dsmz_941_composition	FeCl2 7-hydrate							json
dsmz_941_composition	MnCl2 4-hydrate							json
dsmz_941_composition	CoCl2 6-hydrate							json
dsmz_941_composition	CuCl2 2-hydrate							json
dsmz_941_composition	NiCl2 6-hydrate							json
dsmz_941_composition	Na2MoO4 2-hydrate							json
dsmz_1366_composition	K2HPO4 3-hydrate		1.0		g/L			json
dsmz_1366_composition	MgSO4 7-hydrate		0.5		g/L			json
dsmz_1366_composition	FeSO4 7-hydrate		0.5		g/L			json
dsmz_1366_composition	Yeast Extract	CAS-RN:8013-01-2	0.01		g/L			json
dsmz_1366_composition	20.0 g/l agar.							json
dsmz_1165_composition	MgCl2 6-hydrate		0.1		g/L			json
dsmz_1165_composition	Na2S 9-hydrate		0.4		g/L			json
dsmz_1165_composition	Yeast extract	CAS-RN:8013-01-2	0.5		g/L			json
dsmz_1165_composition	Thiamine-HCl 2-hydrate		1000.0		ml/L			json
dsmz_1165_composition	MnCl2 4-hydrate		5.0		mg/L			json
dsmz_1165_composition	FeSO4 7-hydrate		5.0		mg/L			json
dsmz_1165_composition	CoCl2 6-hydrate		5.0		mg/L			json
dsmz_1165_composition	ZnSO4 7-hydrate		5.0		mg/L			json
dsmz_1165_composition	Na2MoO4 2-hydrate		0.1		mg/L			json
dsmz_1165_composition	CuSO4 5-hydrate		5.0		mg/L			json
dsmz_1358_composition	KH2PO4	PubChem:23710200	0.5		g/L			json
dsmz_1358_composition	CaCl2 2-hydrate		0.15		g/L			json
dsmz_1358_composition	MgSO4 7-hydrate		2.0		g/L			json
dsmz_1358_composition	Yeast extract	CAS-RN:8013-01-2	5.0		ml/L			json
dsmz_1358_composition	Na2 x EDTA							json
dsmz_1358_composition	FeCl2 4-hydrate							json
dsmz_1358_composition	MnCl2 4-hydrate							json
dsmz_1358_composition	CoCl2 6-hydrate							json
dsmz_1358_composition	CuCl2 2-hydrate							json
dsmz_1358_composition	NiCl2 6-hydrate							json
dsmz_1358_composition	Na2MoO4 2-hydrate							json
dsmz_1358_composition	sterilised stock solution and the NaHCO3, Na2S 9-hydrate, Na2S2O3 5-hydrate from sterile							json
dsmz_718a_composition	MgCl2 6-hydrate		4.0		g/L			json
dsmz_718a_composition	MgSO4 7-hydrate		3.45		g/L			json
dsmz_718a_composition	CaCl2 2-hydrate		0.14		g/L			json
dsmz_718a_composition	Modified Wolin's mineral solution	solution:241	10.0		ml/L			json
dsmz_718a_composition	Sodium resazurin	CAS-RN:62758-13-8	2.0		ml/L			json
dsmz_718a_composition	Yeast extract	CAS-RN:8013-01-2	1.0		g/L			json
dsmz_718a_composition	Na2S 9-hydrate		5.0		g/L			json
dsmz_718a_composition	MnSO4 x H2O	ingredient:1000						json
dsmz_718a_composition	FeSO4 7-hydrate							json
dsmz_718a_composition	CoSO4 7-hydrate							json
dsmz_718a_composition	ZnSO4 7-hydrate							json
dsmz_718a_composition	CuSO4 5-hydrate							json
dsmz_718a_composition	Na2MoO4 2-hydrate							json
dsmz_718a_composition	NiCl2 6-hydrate							json
dsmz_718a_composition	Na2SeO3 5-hydrate							json
dsmz_718a_composition	Na2WO4 2-hydrate							json
dsmz_1563_composition	Tryptone	CAS-RN:84843-69-6	2.5		g/L			json
dsmz_1563_composition	Yeast extract	CAS-RN:8013-01-2						json
dsmz_1585_composition	Na2HPO4 12-hydrate		3.0		g/L			json
dsmz_1585_composition	KH2PO4	PubChem:23710200	1.8		g/L			json
dsmz_1585_composition	MgSO4 7-hydrate		0.1		g/L			json
dsmz_1585_composition	CaCl2 2-hydrate		0.1		g/L			json
dsmz_1585_composition	FeCl3 6-hydrate		0.04		g/L			json
dsmz_1585_composition	MnSO4 5-hydrate		0.03		g/L			json
dsmz_1585_composition	Na2S2O3 5-hydrate		0.03		g/L			json
dsmz_1380_composition	MgSO4 7-hydrate		0.2		g/L			json
dsmz_1380_composition	Yeast extract	CAS-RN:8013-01-2	2.5		g/L			json
dsmz_1380_composition	Tryptone	CAS-RN:84843-69-6	2.5		g/L			json
dsmz_1380_composition	Peptone	CAS-RN:73049-73-7	2.5		g/L			json
dsmz_999_composition	KH2PO4	PubChem:23710200	1.0		g/L			json
dsmz_999_composition	CaCl2 2-hydrate		0.05		g/L			json
dsmz_999_composition	MgCl2 6-hydrate		2.0		g/L			json
dsmz_999_composition	MgSO4 7-hydrate		1.0		g/L			json
dsmz_1183_composition	Na acetate		1.0		g/L			json
dsmz_1183_composition	Yeast extract	CAS-RN:8013-01-2	1.0		g/L			json
dsmz_1183_composition	Bactopeptone	CAS-RN:51142-18-8	0.5		g/L			json
dsmz_1183_composition	Vitamin solution	solution:6241						json
dsmz_1183_composition	Trace elements solution	solution:6129						json
dsmz_1183_composition	FeSO4 7-hydrate							json
dsmz_1183_composition	ZnSO4 7-hydrate							json
dsmz_1183_composition	MnCl2 4-hydrate							json
dsmz_1183_composition	CoCl2 6-hydrate							json
dsmz_1183_composition	CuCl2 2-hydrate							json
dsmz_1183_composition	NiCl2 6-hydrate							json
dsmz_1183_composition	Na2MoO4 2-hydrate							json
dsmz_1084_composition	MgCl2 6-hydrate		10.2		g/L			json
dsmz_1084_composition	Yeast extract	CAS-RN:8013-01-2	2.0		g/L			json
dsmz_1084_composition	Sodium resazurin	CAS-RN:62758-13-8	0.5		ml/L			json
dsmz_1084_composition	L-Cysteine HCl x H2O	ingredient:983	5.0		ml/L			json
dsmz_1084_composition	Na2S 9-hydrate		16.0		ml/L			json
dsmz_1681_composition	Na-resazurin solution	solution:30	50.0		ml/L			json
dsmz_1681_composition	Yeast extract	CAS-RN:8013-01-2	50.0		ml/L			json
dsmz_1681_composition	Polypeptone	ingredient:442	10.0		ml/L			json
dsmz_1681_composition	KH2PO4	PubChem:23710200	1.0		ml/L			json
dsmz_1681_composition	MgCl2 6-hydrate		10.0		g/L			json
dsmz_1681_composition	CaCl2 2-hydrate		3.52		g/L			json
dsmz_1482_composition	MgCl2 6-hydrate		10.0		g/L			json
dsmz_1482_composition	CaCl2 2-hydrate		0.2		g/L			json
dsmz_1482_composition	MgSO4 7-hydrate		2.0		g/L			json
dsmz_1482_composition	Na acetate		0.5		g/L			json
dsmz_1482_composition	Casein hydrolysate		0.4		g/L			json
dsmz_1482_composition	Yeast extract	CAS-RN:8013-01-2	0.8		g/L			json
dsmz_1482_composition	Tryptone	CAS-RN:84843-69-6	0.4		g/L			json
dsmz_1667_composition	KH2PO4	PubChem:23710200	1.0		g/L			json
dsmz_1667_composition	MgCl2 6-hydrate		3.0		g/L			json
dsmz_1667_composition	CaCl2 2-hydrate		0.15		g/L			json
dsmz_1667_composition	NaNO3	CAS-RN:7631-99-4	0.7		g/L			json
dsmz_1667_composition	Yeast extract	CAS-RN:8013-01-2	1.0		g/L			json
dsmz_1667_composition	Sodium resazurin	CAS-RN:62758-13-8	1.0		ml/L			json
dsmz_1667_composition	Seven vitamins solution	solution:4611	1.5		g/L			json
dsmz_1667_composition	Na2S 9-hydrate		1.0		ml/L			json
dsmz_1667_composition	FeCl2 4-hydrate							json
dsmz_1667_composition	MnCl2 4-hydrate							json
dsmz_1667_composition	CoCl2 6-hydrate							json
dsmz_1667_composition	CuCl2 2-hydrate							json
dsmz_1667_composition	NiCl2 6-hydrate							json
dsmz_1667_composition	Na2MoO4 2-hydrate							json
dsmz_1667_composition	Thiamine-HCl 2-hydrate							json
dsmz_1659_composition	KH2PO4	PubChem:23710200						json
dsmz_1659_composition	MgSO4 7-hydrate							json
dsmz_1659_composition	FeSO4 7-hydrate							json
dsmz_1659_composition	CaCl2 2-hydrate							json
dsmz_1659_composition	Yeast extract	CAS-RN:8013-01-2						json
dsmz_1659_composition	Peptone	CAS-RN:73049-73-7						json
dsmz_1659_composition	MnSO4 x H2O	ingredient:1000						json
dsmz_1659_composition	Na2MoO4 2-hydrate							json
dsmz_1659_composition	ZnSO4 7-hydrate							json
dsmz_1464_composition	Yeast extract	CAS-RN:8013-01-2						json
dsmz_1464_composition	1. EDTA							json
dsmz_1464_composition	2. FeSO4 7-hydrate							json
dsmz_1464_composition	3. ZnSO4 7-hydrate							json
dsmz_1261_composition	1261. ISP 2 MEDIUM WITH 10% NACL		4.0		g/L			json
dsmz_1261_composition	Yeast extract	CAS-RN:8013-01-2	10.0		g/L			json
dsmz_1261_composition	Malt extract	CAS-RN:8002-48-0	4.0		g/L			json
dsmz_846_composition	KH2PO4	PubChem:23710200	0.3		g/L			json
dsmz_846_composition	MgCl2 6-hydrate		0.4		g/L			json
dsmz_846_composition	CaCl2 2-hydrate		0.15		g/L			json
dsmz_846_composition	Selenite-tungstate solution	ingredient:88	1.0		ml/L			json
dsmz_846_composition	Yeast extract	CAS-RN:8013-01-2	1.0		ml/L			json
dsmz_846_composition	Sodium resazurin	CAS-RN:62758-13-8	2.0		g/L			json
dsmz_846_composition	L-Cysteine HCl x H2O	ingredient:983	1.5		g/L			json
dsmz_846_composition	Na2S 9-hydrate		1.05		g/L			json
dsmz_846_composition	FeCl2 4-hydrate							json
dsmz_846_composition	MnCl2 4-hydrate							json
dsmz_846_composition	CoCl2 6-hydrate							json
dsmz_846_composition	CuCl2 2-hydrate							json
dsmz_846_composition	NiCl2 6-hydrate							json
dsmz_846_composition	Na2MoO4 2-hydrate							json
dsmz_846_composition	Na2SeO3 5-hydrate							json
dsmz_846_composition	Na2WO4 2-hydrate							json
dsmz_1062_composition	KH2PO4	PubChem:23710200	0.2		g/L			json
dsmz_1062_composition	MgCl2 6-hydrate		0.4		g/L			json
dsmz_1062_composition	CaCl2 2-hydrate		0.15		g/L			json
dsmz_1062_composition	Modified Wolin's mineral solution	solution:241	10.0		ml/L			json
dsmz_1062_composition	Sodium resazurin	CAS-RN:62758-13-8	0.5		ml/L			json
dsmz_1062_composition	FeSO4 7-hydrate		22.0		mg/L			json
dsmz_1062_composition	Seven vitamins solution	solution:4611	1.0		ml/L			json
dsmz_1062_composition	Yeast extract	CAS-RN:8013-01-2	2.0		g/L			json
dsmz_878_composition	Yeast extract	CAS-RN:8013-01-2	1.0		g/L			json
dsmz_878_composition	Tryptone	CAS-RN:84843-69-6	1.0		g/L			json
dsmz_878_composition	CaSO4 2-hydrate		40.0		mg/L			json
dsmz_878_composition	MgCl2 6-hydrate		200.0		mg/L			json
dsmz_878_composition	KH2PO4	PubChem:23710200	0.5		ml/L			json
dsmz_878_composition	Na2HPO4 12-hydrate		0.5		ml/L			json
dsmz_878_composition	MnSO4 x H2O	ingredient:1000	900.0		ml/L			json
dsmz_878_composition	ZnSO4 7-hydrate							json
dsmz_878_composition	CuSO4 5-hydrate							json
dsmz_878_composition	Na2MoO4 2-hydrate							json
dsmz_878_composition	CoCl2 6-hydrate							json
dsmz_1298_composition	MgCl2 6-hydrate		0.2		g/L			json
dsmz_1298_composition	Yeast extract	CAS-RN:8013-01-2	1.0		ml/L			json
dsmz_1298_composition	Seven vitamins solution	solution:4611	0.02		g/L			json
dsmz_1298_composition	Na2S 9-hydrate		1.0		ml/L			json
dsmz_1298_composition	FeSO4 7-hydrate							json
dsmz_1298_composition	ZnSO4 7-hydrate							json
dsmz_1298_composition	MnCl2 4-hydrate							json
dsmz_1298_composition	CoCl2 6-hydrate							json
dsmz_1298_composition	CuCl2 2-hydrate							json
dsmz_1298_composition	NiCl2 6-hydrate							json
dsmz_1298_composition	Na2MoO4 2-hydrate							json
dsmz_1298_composition	Thiamine-HCl 2-hydrate							json
dsmz_881_composition	KH2PO4	PubChem:23710200	1.0		g/L			json
dsmz_881_composition	MgCl2 6-hydrate		3.0		g/L			json
dsmz_881_composition	CaCl2 2-hydrate		0.15		g/L			json
dsmz_881_composition	Selenite-tungstate solution	ingredient:88	1.0		ml/L			json
dsmz_881_composition	Sodium resazurin	CAS-RN:62758-13-8	1.0		ml/L			json
dsmz_881_composition	Seven vitamins solution	solution:4611	1.0		g/L			json
dsmz_881_composition	Na2S 9-hydrate		6.4		g/L			json
dsmz_881_composition	FeCl2 4-hydrate							json
dsmz_881_composition	MnCl2 4-hydrate							json
dsmz_881_composition	CoCl2 6-hydrate							json
dsmz_881_composition	CuCl2 2-hydrate							json
dsmz_881_composition	NiCl2 6-hydrate							json
dsmz_881_composition	Na2MoO4 2-hydrate							json
dsmz_881_composition	Na2SeO3 5-hydrate							json
dsmz_881_composition	Na2WO4 2-hydrate							json
dsmz_881_composition	Thiamine-HCl 2-hydrate							json
dsmz_1445_composition	KH2PO4	PubChem:23710200	1.0		g/L			json
dsmz_1445_composition	MgSO4 7-hydrate		1.0		g/L			json
dsmz_1445_composition	Yeast extract	CAS-RN:8013-01-2	0.5		g/L			json
dsmz_1678_composition	MgCl2 6-hydrate		3.3		g/L			json
dsmz_1678_composition	CaCl2 2-hydrate		3.3		g/L			json
dsmz_1678_composition	Na2‐EDTA 2-hydrate		3.3		g/L			json
dsmz_1678_composition	NaNO3	CAS-RN:7631-99-4						json
dsmz_1678_composition	K2HPO4 3-hydrate							json
dsmz_1678_composition	Fe-NH4-citrate							json
dsmz_1678_composition	MnCl2 4-hydrate							json
dsmz_1678_composition	ZnSO4 7-hydrate							json
dsmz_1678_composition	Na2MoO4 2-hydrate							json
dsmz_1678_composition	CuSO4 5-hydrate							json
dsmz_1646_composition	Yeast extract	CAS-RN:8013-01-2	0.25		g/L			json
dsmz_1646_composition	Peptone	CAS-RN:73049-73-7	0.5		g/L			json
dsmz_1646_composition	MgSO4 7-hydrate		0.37		g/L			json
dsmz_1646_composition	CaSO4 2-hydrate		0.43		g/L			json
dsmz_1646_composition	Thiamine-HCl 2-hydrate							json
dsmz_859_composition	Tryptone	CAS-RN:84843-69-6	10.0		g/L			json
dsmz_859_composition	Meat extract	ingredient:2	3.0		g/L			json
dsmz_859_composition	Yeast extract	CAS-RN:8013-01-2	5.0		g/L			json
dsmz_859_composition	K2HPO4 3-hydrate		4.0		g/L			json
dsmz_859_composition	MgSO4 7-hydrate		5.0		g/L			json
dsmz_859_composition	MnSO4 4-hydrate		2.0		g/L			json
dsmz_859_composition	Cysteine-HCl x H2O	ingredient:983	2.6		g/L			json
dsmz_1043_composition	CaCl2 2-hydrate		1.3		g/L			json
dsmz_1043_composition	MgSO4 7-hydrate		74.0		mg/L			json
dsmz_1043_composition	KH2PO4	PubChem:23710200	0.28		g/L			json
dsmz_1043_composition	Yeast extract	CAS-RN:8013-01-2	0.28		g/L			json
dsmz_1043_composition	Trypticase peptone		0.1		g/L			json
dsmz_1043_composition	Modified Wolin's mineral solution	solution:241	2.0		g/L			json
dsmz_1043_composition	Sodium resazurin	CAS-RN:62758-13-8	10.0		ml/L			json
dsmz_1043_composition	L-Cysteine HCl x H2O	ingredient:983	0.5		ml/L			json
dsmz_1043_composition	Na2S 9-hydrate		0.5		ml/L			json
dsmz_1043_composition	MnSO4 x H2O	ingredient:1000						json
dsmz_1043_composition	FeSO4 7-hydrate							json
dsmz_1043_composition	CoSO4 7-hydrate							json
dsmz_1043_composition	ZnSO4 7-hydrate							json
dsmz_1043_composition	CuSO4 5-hydrate							json
dsmz_1043_composition	Na2MoO4 2-hydrate							json
dsmz_1043_composition	NiCl2 6-hydrate							json
dsmz_1043_composition	Na2SeO3 5-hydrate							json
dsmz_1043_composition	Na2WO4 2-hydrate							json
dsmz_867_composition	CaCl2 2-hydrate		0.25		g/L			json
dsmz_867_composition	MgSO4 7-hydrate to 15.0 g).		0.25		g/L			json
dsmz_867_composition	Na2S 9-hydrate							json
dsmz_867_composition	MgSO4 7-hydrate							json
dsmz_867_composition	KH2PO4	PubChem:23710200						json
dsmz_867_composition	FeSO4 7-hydrate							json
dsmz_867_composition	CoCl2 6-hydrate							json
dsmz_867_composition	MnCl2 2-hydrate							json
dsmz_867_composition	NiCl2 6-hydrate							json
dsmz_867_composition	Na2MoO4 2-hydrate							json
dsmz_867_composition	CuCl2 2-hydrate							json
dsmz_867_composition	Thiamine-HCl 2-hydrate							json
dsmz_1240_composition	1240. STARCH-MINERAL SALT-AGAR + 10% NACL		10.0		g/L			json
dsmz_1240_composition	MgSO4 7-hydrate		1.0		g/L			json
dsmz_1379_composition	Tryptone	CAS-RN:84843-69-6	5.0		g/L			json
dsmz_1379_composition	Yeast extract	CAS-RN:8013-01-2	3.0		g/L			json
dsmz_1379_composition	CaCl2 2-hydrate		1.325		g/L			json
dsmz_1144_composition	KH2PO4	PubChem:23710200	1.0		g/L			json
dsmz_1144_composition	Peptone	CAS-RN:73049-73-7	0.1		g/L			json
dsmz_1144_composition	Yeast extract	CAS-RN:8013-01-2	20.0		ml/L			json
dsmz_1144_composition	Agar-agar		0.2		g/L			json
dsmz_1144_composition	MgSO4 x 7 H20	CAS-RN:10034-99-8	0.1		g/L			json
dsmz_1144_composition	CaCl2 2-hydrate		0.1		g/L			json
dsmz_1144_composition	FeSO4 7-hydrate		18.0		g/L			json
dsmz_1144_composition	ZnSO4 7-hydrate							json
dsmz_1144_composition	MnSO4 x H2O	ingredient:1000						json
dsmz_1144_composition	CuSO4 5-hydrate							json
dsmz_1144_composition	Na2B4O7 10-hydrate							json
dsmz_1347_composition	KH2PO4	PubChem:23710200	0.1		g/L			json
dsmz_1347_composition	MgSO4 7-hydrate		0.05		g/L			json
dsmz_1347_composition	CaCl2 2-hydrate		0.01		g/L			json
dsmz_1347_composition	CuCl2 5-hydrate		1000.0		ml/L			json
dsmz_1347_composition	FeSO4 7-hydrate		5.0		g/L			json
dsmz_1347_composition	ZnSO4 7-hydrate		0.1		g/L			json
dsmz_1347_composition	NiCl2 6-hydrate		2.0		g/L			json
dsmz_1347_composition	CoCl2 6-hydrate		0.1		g/L			json
dsmz_1347_composition	MnCl2 4-hydrate		0.2		g/L			json
dsmz_960_composition	KH2PO4	PubChem:23710200	0.14		g/L			json
dsmz_960_composition	MgCl2 6-hydrate		0.2		g/L			json
dsmz_960_composition	CaCl2 2-hydrate		0.15		g/L			json
dsmz_960_composition	Trace element solution	solution:6187	1.0		ml/L			json
dsmz_960_composition	Sodium resazurin	CAS-RN:62758-13-8	0.5		ml/L			json
dsmz_960_composition	Yeast extract	CAS-RN:8013-01-2	2.2		g/L			json
dsmz_960_composition	L-Cysteine HCl x H2O	ingredient:983	0.1		g/L			json
dsmz_960_composition	Na2S 9-hydrate		1.0		ml/L			json
dsmz_1542_composition	Yeast extract	CAS-RN:8013-01-2	1.5		g/L			json
dsmz_1542_composition	EDTA-iron		1.0		g/L			json
dsmz_1741_composition	MgSO4 7-hydrate		20.0		g/L			json
dsmz_1741_composition	CaCl2 2-hydrate		2.7		g/L			json
dsmz_1741_composition	KH2PO4	PubChem:23710200						json
dsmz_1741_composition	FeSO4 7-hydrate							json
dsmz_1741_composition	ZnSO4 7-hydrate							json
dsmz_1741_composition	MnCl2 4-hydrate							json
dsmz_1741_composition	CuSO4 5-hydrate							json
dsmz_1741_composition	NiCl2 6-hydrate							json
dsmz_1741_composition	Na2SeO4	CAS-RN:10102-23-5						json
dsmz_1741_composition	Na2WO4 2-hydrate							json
dsmz_1741_composition	Na2MoO4 2-hydrate							json
dsmz_1741_composition	Thiamine-HCl 2-hydrate							json
dsmz_986_composition	KH2PO4	PubChem:23710200	0.3		g/L			json
dsmz_986_composition	Peptone	CAS-RN:73049-73-7	0.3		g/L			json
dsmz_986_composition	Yeast extract	CAS-RN:8013-01-2	0.5		g/L			json
dsmz_986_composition	Sodium resazurin	CAS-RN:62758-13-8	0.5		g/L			json
dsmz_986_composition	L-Cysteine HCl x H2O	ingredient:983	4.0		g/L			json
dsmz_986_composition	Na2S 9-hydrate		1.0		ml/L			json
dsmz_161_composition	KH2PO4	PubChem:23710200	0.3		g/L			json
dsmz_161_composition	MgSO4 7-hydrate		0.3		g/L			json
dsmz_161_composition	CaCl2 2-hydrate		0.6		g/L			json
dsmz_161_composition	Modified Wolin's mineral solution	solution:241	0.13		g/L			json
dsmz_161_composition	FeSO4 7-hydrate		8.0		ml/L			json
dsmz_161_composition	Yeast extract	CAS-RN:8013-01-2	10.0		ml/L			json
dsmz_161_composition	Sodium resazurin	CAS-RN:62758-13-8	2.0		ml/L			json
dsmz_161_composition	L-Cysteine HCl x H2O	ingredient:983	1.0		g/L			json
dsmz_161_composition	Na2S 9-hydrate		20.0		ml/L			json
dsmz_161_composition	MnSO4 x H2O	ingredient:1000						json
dsmz_161_composition	CoSO4 7-hydrate							json
dsmz_161_composition	ZnSO4 7-hydrate							json
dsmz_161_composition	CuSO4 5-hydrate							json
dsmz_161_composition	Na2MoO4 2-hydrate							json
dsmz_161_composition	NiCl2 6-hydrate							json
dsmz_161_composition	Na2SeO3 5-hydrate							json
dsmz_161_composition	Na2WO4 2-hydrate							json
dsmz_559_composition	MgCl2 6-hydrate		0.4		g/L			json
dsmz_559_composition	CaCl2 2-hydrate		0.15		g/L			json
dsmz_559_composition	KH2PO4	PubChem:23710200	0.2		g/L			json
dsmz_559_composition	NaHCO3, 5% w/v solution		1.0		ml/L			json
dsmz_559_composition	Na-thiosulfate, 5% w/v solution		0.5		mg/L			json
dsmz_559_composition	Yeast extract, 10% w/v solution		930.0		ml/L			json
dsmz_559_composition	solution	solution:2638	5.0		mg/L			json
dsmz_559_composition	Dithiothreitol, 100 mM solution							json
dsmz_78d_composition	Amino acid solution	solution:5565	10.0		ml/L			json
dsmz_78d_composition	Hemin solution	solution:5229	50.0		ml/L			json
dsmz_78d_composition	Ascorbic acid solution	solution:5568	5.0		ml/L			json
dsmz_78d_composition	N-acetylglucosamin- and pyruvate solution	solution:5569	5.0		ml/L			json
dsmz_78d_composition	Glutathione solution	solution:5570	5.0		ml/L			json
dsmz_78d_composition	Sugar solution	solution:5571	5.0		ml/L			json
dsmz_78d_composition	Tryptone peptone							json
dsmz_78d_composition	Yeast extract	CAS-RN:8013-01-2						json
dsmz_782_composition	NaH2PO4 2-hydrate		10.0		g/L			json
dsmz_782_composition	MgCl2 6-hydrate		0.57		g/L			json
