medium_id	original	mapped	value	concentration	unit	mmol_l	optional	source	normalized_compound	hydration_number	chebi_match	chebi_id	chebi_original_name	similarity_score	match_confidence	matching_method	mapping_status	mapping_quality	base_compound	base_formula	water_molecules	hydrate_formula	base_chebi_id	base_chebi_label	base_chebi_formula	hydration_state	hydration_parsing_method	hydration_confidence	base_compound_for_mapping	base_molecular_weight	water_molecular_weight	hydrated_molecular_weight	corrected_mmol_l
jcm_1312_composition	0.5 M Sodium L-lactate solution		20.0		ml			json		0							unmapped	none	0.5 M Sodium L-lactate solution	0.5MSodiumL-lactatesolution		0.5MSodiumL-lactatesolution					no_hydration	high		100.0	0.0	100.0	200.0
jcm_1312_composition	0.5 M Taurine solution		20.0		ml			json		0							unmapped	none	0.5 M Taurine solution	0.5MTaurinesolution		0.5MTaurinesolution					no_hydration	high		100.0	0.0	100.0	200.0
jcm_1312_composition	1 M Sodium pyruvate solution		20.0		ml			json		0							unmapped	none	1 M Sodium pyruvate solution	1MSodiumpyruvatesolution		1MSodiumpyruvatesolution					no_hydration	high		100.0	0.0	100.0	200.0
jcm_1312_composition	8% NaHCO3solution		30.0		ml			json		0							unmapped	none	8% NaHCO3solution	8%NaHCO3solution		8%NaHCO3solution					no_hydration	high		100.0	0.0	100.0	300.0
jcm_1312_composition	KH2PO4		0.5		g			json		0							unmapped	none	KH2PO4	KH2PO4		KH2PO4					no_hydration	high		136.09	0.0	136.09	3.674039
jcm_1312_composition	Menadione solution (see Medium No.469)		10.0		ml			json		0							unmapped	none	Menadione solution (see Medium No.469)	Menadionesolution(seeMediumNo.469)		Menadionesolution(seeMediumNo.469)					no_hydration	high		100.0	0.0	100.0	100.0
jcm_1312_composition	Trace element solution SL-10 (see Medium No.433)		1.0		ml			json		0							unmapped	none	Trace element solution SL-10 (see Medium No.433)	TraceelementsolutionSL-10(seeMediumNo.433)		TraceelementsolutionSL-10(seeMediumNo.433)					no_hydration	high		100.0	0.0	100.0	10.0
jcm_1312_composition	Yeast extract (BD-Difco)		1.0		g			json		0							unmapped	none	Yeast extract (BD-Difco)	Yeastextract(BD-Difco)		Yeastextract(BD-Difco)					no_hydration	high		100.0	0.0	100.0	10.0
jcm_1313_composition	0.1 M Dithiothreitol solutuion*		10.0		ml			json		0							unmapped	none	0.1 M Dithiothreitol solutuion*	0.1MDithiothreitolsolutuion*		0.1MDithiothreitolsolutuion*					no_hydration	high		100.0	0.0	100.0	100.0
jcm_1313_composition	1 M Glucose solution		5.0		ml			json		0							unmapped	none	1 M Glucose solution	1MGlucosesolution		1MGlucosesolution					no_hydration	high		100.0	0.0	100.0	50.0
jcm_1313_composition	10% Casamino acids solution*		10.0		ml			json		0							unmapped	none	10% Casamino acids solution*	10%Casaminoacidssolution*		10%Casaminoacidssolution*					no_hydration	high		100.0	0.0	100.0	100.0
jcm_1313_composition	10% Yeast extract solution*		10.0		ml			json		0							unmapped	none	10% Yeast extract solution*	10%Yeastextractsolution*		10%Yeastextractsolution*					no_hydration	high		100.0	0.0	100.0	100.0
jcm_1313_composition	8% NaHCO3solution*		40.0		ml			json		0							unmapped	none	8% NaHCO3solution*	8%NaHCO3solution*		8%NaHCO3solution*					no_hydration	high		100.0	0.0	100.0	400.0
jcm_1313_composition	Aromatic fatty acids solution (see Medium No.1051)		1.0		ml			json		0							unmapped	none	Aromatic fatty acids solution (see Medium No.1051)	Aromaticfattyacidssolution(seeMediumNo.1051)		Aromaticfattyacidssolution(seeMediumNo.1051)					no_hydration	high		100.0	0.0	100.0	10.0
jcm_1313_composition	Fatty acid mixture (see Medium No.266)*		1.0		ml			json		0							unmapped	none	Fatty acid mixture (see Medium No.266)*	Fattyacidmixture(seeMediumNo.266)*		Fattyacidmixture(seeMediumNo.266)*					no_hydration	high		100.0	0.0	100.0	10.0
jcm_1313_composition	FeCl2solution (see Medium No.187)		1.0		ml			json		0							unmapped	none	FeCl2solution (see Medium No.187)	FeCl2solution(seeMediumNo.187)		FeCl2solution(seeMediumNo.187)					no_hydration	high		100.0	0.0	100.0	10.0
jcm_1313_composition	KH2PO4		0.2		g			json		0							unmapped	none	KH2PO4	KH2PO4		KH2PO4					no_hydration	high		136.09	0.0	136.09	1.469616
jcm_1313_composition	L-Cysteine·HCl·H2O		0.2		g			json		0							unmapped	none	L-Cysteine·HCl·H2O	L-Cysteine·HCl·H2O		L-Cysteine·HCl·H2O					no_hydration	high		100.0	0.0	100.0	2.0
jcm_1313_composition	Menadione solution (see below)		1.0		ml			json		0							unmapped	none	Menadione solution (see below)	Menadionesolution(seebelow)		Menadionesolution(seebelow)					no_hydration	high		100.0	0.0	100.0	10.0
jcm_1314_composition	GAM broth (Nissui)		59.0		g			json		0							unmapped	none	GAM broth (Nissui)	GAMbroth(Nissui)		GAMbroth(Nissui)					no_hydration	high		100.0	0.0	100.0	590.0
jcm_1316_composition	1.0 M Sodium acetate solution		10.0		ml			json		0							unmapped	none	1.0 M Sodium acetate solution	1.0MSodiumacetatesolution		1.0MSodiumacetatesolution					no_hydration	high		100.0	0.0	100.0	100.0
jcm_1316_composition	5% Na2S·9H2O solution		10.0		ml			json		0							unmapped	none	5% Na2S·9H2O solution	5%Na2S·9H2Osolution		5%Na2S·9H2Osolution					no_hydration	high		100.0	0.0	100.0	100.0
jcm_1316_composition	KH2PO4		0.225		g			json		0							unmapped	none	KH2PO4	KH2PO4		KH2PO4					no_hydration	high		136.09	0.0	136.09	1.653318
jcm_1316_composition	Wolfe's mineral elixir (see Medium No.470)		0.1		ml			json		0							unmapped	none	Wolfe's mineral elixir (see Medium No.470)	Wolfe'smineralelixir(seeMediumNo.470)		Wolfe'smineralelixir(seeMediumNo.470)					no_hydration	high		100.0	0.0	100.0	1.0
jcm_1319_composition	1.0 M Fructose solution		20.0		ml			json		0							unmapped	none	1.0 M Fructose solution	1.0MFructosesolution		1.0MFructosesolution					no_hydration	high		100.0	0.0	100.0	200.0
jcm_1319_composition	5% L-Cysteine·HCl·H2O solution		10.0		ml			json		0							unmapped	none	5% L-Cysteine·HCl·H2O solution	5%L-Cysteine·HCl·H2Osolution		5%L-Cysteine·HCl·H2Osolution					no_hydration	high		100.0	0.0	100.0	100.0
jcm_1319_composition	5% Na2S·9H2O solution		10.0		ml			json		0							unmapped	none	5% Na2S·9H2O solution	5%Na2S·9H2Osolution		5%Na2S·9H2Osolution					no_hydration	high		100.0	0.0	100.0	100.0
jcm_1319_composition	8% NaHCO3solution*		50.0		ml			json		0							unmapped	none	8% NaHCO3solution*	8%NaHCO3solution*		8%NaHCO3solution*					no_hydration	high		100.0	0.0	100.0	500.0
jcm_1319_composition	KH2PO4		0.33		g			json		0							unmapped	none	KH2PO4	KH2PO4		KH2PO4					no_hydration	high		136.09	0.0	136.09	2.424866
jcm_1327_composition	0.1% Na2SeO4solution		1.0		ml			json		0							unmapped	none	0.1% Na2SeO4solution	0.1%Na2SeO4solution		0.1%Na2SeO4solution					no_hydration	high		100.0	0.0	100.0	10.0
jcm_1327_composition	1 M Sodium acetate solution		15.0		ml			json		0							unmapped	none	1 M Sodium acetate solution	1MSodiumacetatesolution		1MSodiumacetatesolution					no_hydration	high		100.0	0.0	100.0	150.0
jcm_1327_composition	1 M Sodium fumarate solution		40.0		ml			json		0							unmapped	none	1 M Sodium fumarate solution	1MSodiumfumaratesolution		1MSodiumfumaratesolution					no_hydration	high		100.0	0.0	100.0	400.0
jcm_1327_composition	8% NaHCO3solution*		20.0		ml			json		0							unmapped	none	8% NaHCO3solution*	8%NaHCO3solution*		8%NaHCO3solution*					no_hydration	high		100.0	0.0	100.0	200.0
jcm_1327_composition	CoCl2·6H2O		0.17		vg			json		0							unmapped	none	CoCl2·6H2O	CoCl2·6H2O		CoCl2·6H2O					no_hydration	high		100.0	0.0	100.0	1.7
jcm_1327_composition	Fe2(SO4)3·nH2O		0.01		g			json		0							unmapped	none	Fe2(SO4)3·nH2O	Fe2(SO4)3·nH2O		Fe2(SO4)3·nH2O					no_hydration	high		100.0	0.0	100.0	0.1
jcm_1327_composition	KH2PO4		0.42		g			json		0							unmapped	none	KH2PO4	KH2PO4		KH2PO4					no_hydration	high		136.09	0.0	136.09	3.086193
jcm_1327_composition	NB Mineral elixir solution (see below)		10.0		ml			json		0							unmapped	none	NB Mineral elixir solution (see below)	NBMineralelixirsolution(seebelow)		NBMineralelixirsolution(seebelow)					no_hydration	high		100.0	0.0	100.0	100.0
jcm_1327_composition	NiSO4·6H2O		0.11		g			json		0							unmapped	none	NiSO4·6H2O	NiSO4·6H2O		NiSO4·6H2O					no_hydration	high		100.0	0.0	100.0	1.1
jcm_1328_composition	5% L-Cysteine·HCl·H2O		10.0		ml			json		0							unmapped	none	5% L-Cysteine·HCl·H2O	5%L-Cysteine·HCl·H2O		5%L-Cysteine·HCl·H2O					no_hydration	high		100.0	0.0	100.0	100.0
jcm_1328_composition	5% Na2S·9H2O		10.0		ml			json		0							unmapped	none	5% Na2S·9H2O	5%Na2S·9H2O		5%Na2S·9H2O					no_hydration	high		100.0	0.0	100.0	100.0
jcm_1328_composition	KH2PO4		0.2		g			json		0							unmapped	none	KH2PO4	KH2PO4		KH2PO4					no_hydration	high		136.09	0.0	136.09	1.469616
jcm_1328_composition	Yeast extract (BD-Difco)		1.0		g			json		0							unmapped	none	Yeast extract (BD-Difco)	Yeastextract(BD-Difco)		Yeastextract(BD-Difco)					no_hydration	high		100.0	0.0	100.0	10.0
jcm_1329_composition	Corn meal agar (Nissui)		17.0		g			json		0							unmapped	none	Corn meal agar (Nissui)	Cornmealagar(Nissui)		Cornmealagar(Nissui)					no_hydration	high		100.0	0.0	100.0	170.0
jcm_133_composition	10% Toray silicone SH 5535 solution		5.0		ml			json		0							unmapped	none	10% Toray silicone SH 5535 solution	10%ToraysiliconeSH5535solution		10%ToraysiliconeSH5535solution					no_hydration	high		100.0	0.0	100.0	50.0
jcm_133_composition	25% L-Ascorbic acid solution		2.0		ml			json		0							unmapped	none	25% L-Ascorbic acid solution	25%L-Ascorbicacidsolution		25%L-Ascorbicacidsolution					no_hydration	high		100.0	0.0	100.0	20.0
jcm_133_composition	4% Na2CO3-CO2buffer		100.0		ml			json		0							unmapped	none	4% Na2CO3-CO2buffer	4%Na2CO3-CO2buffer		4%Na2CO3-CO2buffer					no_hydration	high		100.0	0.0	100.0	1000.0
jcm_133_composition	5% L-Cysteine·HCl·H2O solution		10.0		ml			json		0							unmapped	none	5% L-Cysteine·HCl·H2O solution	5%L-Cysteine·HCl·H2Osolution		5%L-Cysteine·HCl·H2Osolution					no_hydration	high		100.0	0.0	100.0	100.0
jcm_133_composition	Hemin solution → Adjust volume to		100.0		ml			solution_expansion		0							unmapped	none	Hemin solution → Adjust volume to	Heminsolution→Adjustvolumeto	0.0	Heminsolution→Adjustvolumeto				anhydrous	no_hydration	high	Adjust volume to	100.0	0.0	100.0	1000.0
jcm_133_composition	KH2PO4		0.47		g			json		0							unmapped	none	KH2PO4	KH2PO4		KH2PO4					no_hydration	high		136.09	0.0	136.09	3.453597
jcm_133_composition	Salt solution No. 1 (see below)		37.5		ml			json		0							unmapped	none	Salt solution No. 1 (see below)	SaltsolutionNo.1(seebelow)		SaltsolutionNo.1(seebelow)					no_hydration	high		100.0	0.0	100.0	375.0
jcm_133_composition	Salt solution No. 2 (see below)		37.5		ml			json		0							unmapped	none	Salt solution No. 2 (see below)	SaltsolutionNo.2(seebelow)		SaltsolutionNo.2(seebelow)					no_hydration	high		100.0	0.0	100.0	375.0
jcm_133_composition	Soluble starch		0.5		g			json		0							unmapped	none	Soluble starch	Solublestarch		Solublestarch					no_hydration	high		100.0	0.0	100.0	5.0
jcm_133_composition	Trypticase peptone (BD-BBL)		2.0		g			json		0							unmapped	none	Trypticase peptone (BD-BBL)	Trypticasepeptone(BD-BBL)		Trypticasepeptone(BD-BBL)					no_hydration	high		100.0	0.0	100.0	20.0
jcm_133_composition	VFA solution (see below)		3.1		ml			json		0							unmapped	none	VFA solution (see below)	VFAsolution(seebelow)		VFAsolution(seebelow)					no_hydration	high		100.0	0.0	100.0	31.0
jcm_133_composition	Yeast extract (BD-Difco)		0.5		g			json		0							unmapped	none	Yeast extract (BD-Difco)	Yeastextract(BD-Difco)		Yeastextract(BD-Difco)					no_hydration	high		100.0	0.0	100.0	5.0
jcm_136_composition	CoCl2·6H2O		129.8		µg			json		0							unmapped	none	CoCl2·6H2O	CoCl2·6H2O		CoCl2·6H2O					no_hydration	high		100.0	0.0	100.0	1298.0
jcm_136_composition	KH2PO4		1.4		g			json		0							unmapped	none	KH2PO4	KH2PO4		KH2PO4					no_hydration	high		136.09	0.0	136.09	10.28731
jcm_138_composition	Casamino acids (BD-Difco)		2.0		g			json		0							unmapped	none	Casamino acids (BD-Difco)	Casaminoacids(BD-Difco)		Casaminoacids(BD-Difco)					no_hydration	high		100.0	0.0	100.0	20.0
jcm_138_composition	Yeast extract (BD-Difco)		3.0		g			json		0							unmapped	none	Yeast extract (BD-Difco)	Yeastextract(BD-Difco)		Yeastextract(BD-Difco)					no_hydration	high		100.0	0.0	100.0	30.0
jcm_13_composition	5% L-Cysteine·HCl·H2O solution		10.0		ml			json		0							unmapped	none	5% L-Cysteine·HCl·H2O solution	5%L-Cysteine·HCl·H2Osolution		5%L-Cysteine·HCl·H2Osolution					no_hydration	high		100.0	0.0	100.0	100.0
jcm_13_composition	Bacto agar (BD-Difco)		15.0		g			json		0							unmapped	none	Bacto agar (BD-Difco)	Bactoagar(BD-Difco)		Bactoagar(BD-Difco)					no_hydration	high		100.0	0.0	100.0	150.0
jcm_13_composition	KH2PO4		10.0		g			json		0							unmapped	none	KH2PO4	KH2PO4		KH2PO4					no_hydration	high		136.09	0.0	136.09	73.480785
jcm_13_composition	Lab-Lemco powder (Oxoid)		3.0		g			json		0							unmapped	none	Lab-Lemco powder (Oxoid)	Lab-Lemcopowder(Oxoid)		Lab-Lemcopowder(Oxoid)					no_hydration	high		100.0	0.0	100.0	30.0
jcm_13_composition	Liver extract (see below)		150.0		ml			json		0							unmapped	none	Liver extract (see below)	Liverextract(seebelow)		Liverextract(seebelow)					no_hydration	high		100.0	0.0	100.0	1500.0
jcm_13_composition	MnSO4·xH2O		0.2		g			json		0							unmapped	none	MnSO4·xH2O	MnSO4·xH2O		MnSO4·xH2O					no_hydration	high		100.0	0.0	100.0	2.0
jcm_13_composition	Phytone peptone (BD-BBL)		3.0		g			json		0							unmapped	none	Phytone peptone (BD-BBL)	Phytonepeptone(BD-BBL)		Phytonepeptone(BD-BBL)					no_hydration	high		100.0	0.0	100.0	30.0
jcm_13_composition	Proteose peptone No. 3 (BD-Difco)		10.0		g			json		0							unmapped	none	Proteose peptone No. 3 (BD-Difco)	ProteosepeptoneNo.3(BD-Difco)		ProteosepeptoneNo.3(BD-Difco)					no_hydration	high		100.0	0.0	100.0	100.0
jcm_13_composition	Soluble starch		0.5		g			json		0							unmapped	none	Soluble starch	Solublestarch		Solublestarch					no_hydration	high		100.0	0.0	100.0	5.0
jcm_13_composition	Solution A (see below)		10.0		ml			json		0							unmapped	none	Solution A (see below)	SolutionA(seebelow)		SolutionA(seebelow)					no_hydration	high		100.0	0.0	100.0	100.0
jcm_13_composition	Solution B (see below)		5.0		ml			json		0							unmapped	none	Solution B (see below)	SolutionB(seebelow)		SolutionB(seebelow)					no_hydration	high		100.0	0.0	100.0	50.0
jcm_13_composition	Trypticase peptone (BD-BBL)		5.0		g			json		0							unmapped	none	Trypticase peptone (BD-BBL)	Trypticasepeptone(BD-BBL)		Trypticasepeptone(BD-BBL)					no_hydration	high		100.0	0.0	100.0	50.0
jcm_13_composition	Yeast extract (BD-Difco)		5.0		g			json		0							unmapped	none	Yeast extract (BD-Difco)	Yeastextract(BD-Difco)		Yeastextract(BD-Difco)					no_hydration	high		100.0	0.0	100.0	50.0
jcm_141_composition	Brain heart infusion (BD-Difco)		37.0		g			json		0							unmapped	none	Brain heart infusion (BD-Difco)	Brainheartinfusion(BD-Difco)		Brainheartinfusion(BD-Difco)					no_hydration	high		100.0	0.0	100.0	370.0
jcm_141_composition	Yeast extract (BD-Difco)		20.0		g			json		0							unmapped	none	Yeast extract (BD-Difco)	Yeastextract(BD-Difco)		Yeastextract(BD-Difco)					no_hydration	high		100.0	0.0	100.0	200.0
jcm_142_composition	Yeast extract (BD-Difco)		0.1		g			json		0							unmapped	none	Yeast extract (BD-Difco)	Yeastextract(BD-Difco)		Yeastextract(BD-Difco)					no_hydration	high		100.0	0.0	100.0	1.0
jcm_143_composition	Casein peptone, tryptic digest		10.0		g			json		0							unmapped	none	Casein peptone, tryptic digest	Caseinpeptone,trypticdigest		Caseinpeptone,trypticdigest					no_hydration	high		100.0	0.0	100.0	100.0
jcm_143_composition	L-Cysteine·HCl·H2O		0.5		g			json		0							unmapped	none	L-Cysteine·HCl·H2O	L-Cysteine·HCl·H2O		L-Cysteine·HCl·H2O					no_hydration	high		100.0	0.0	100.0	5.0
jcm_143_composition	MnSO4·xH2O		0.05		g			json		0							unmapped	none	MnSO4·xH2O	MnSO4·xH2O		MnSO4·xH2O					no_hydration	high		100.0	0.0	100.0	0.5
jcm_143_composition	Tomato juice, filtered		100.0		ml			json		0							unmapped	none	Tomato juice, filtered	Tomatojuice,filtered		Tomatojuice,filtered					no_hydration	high		100.0	0.0	100.0	1000.0
jcm_144_composition	0.1 N NaOH		100.0		ml			json		0							unmapped	none	0.1 N NaOH	0.1NNaOH		0.1NNaOH					no_hydration	high		100.0	0.0	100.0	1000.0
jcm_144_composition	7.5% NaHCO3solution		2.67		ml			json		0							unmapped	none	7.5% NaHCO3solution	7.5%NaHCO3solution		7.5%NaHCO3solution					no_hydration	high		100.0	0.0	100.0	26.7
jcm_144_composition	Heart infusion broth (BD-Difco)		1.25		g			json		0							unmapped	none	Heart infusion broth (BD-Difco)	Heartinfusionbroth(BD-Difco)		Heartinfusionbroth(BD-Difco)					no_hydration	high		100.0	0.0	100.0	12.5
jcm_144_composition	L-Cysteine·HCl·H2O		0.1		g			json		0							unmapped	none	L-Cysteine·HCl·H2O	L-Cysteine·HCl·H2O		L-Cysteine·HCl·H2O					no_hydration	high		100.0	0.0	100.0	1.0
jcm_144_composition	Rabbit serum heat-inactivated at 56C for 1 hr		2.0		ml			json		0							unmapped	none	Rabbit serum heat-inactivated at 56C for 1 hr	Rabbitserumheat-inactivatedat56Cfor1hr		Rabbitserumheat-inactivatedat56Cfor1hr					no_hydration	high		100.0	0.0	100.0	20.0
jcm_144_composition	TPP/VFA mixture (see below)		2.0		ml			json		0							unmapped	none	TPP/VFA mixture (see below)	TPP/VFAmixture(seebelow)		TPP/VFAmixture(seebelow)					no_hydration	high		100.0	0.0	100.0	20.0
jcm_144_composition	Trypticase peptone (BD-BBL)		1.0		g			json		0							unmapped	none	Trypticase peptone (BD-BBL)	Trypticasepeptone(BD-BBL)		Trypticasepeptone(BD-BBL)					no_hydration	high		100.0	0.0	100.0	10.0
jcm_144_composition	VFA solution (see below)		1.0		ml			json		0							unmapped	none	VFA solution (see below)	VFAsolution(seebelow)		VFAsolution(seebelow)					no_hydration	high		100.0	0.0	100.0	10.0
jcm_144_composition	Yeast extract (BD-BBL)		0.25		g			json		0							unmapped	none	Yeast extract (BD-BBL)	Yeastextract(BD-BBL)		Yeastextract(BD-BBL)					no_hydration	high		100.0	0.0	100.0	2.5
jcm_148_composition	Oatmeal (Quaker White Oats)		30.0		g			json		0							unmapped	none	Oatmeal (Quaker White Oats)	Oatmeal(QuakerWhiteOats)		Oatmeal(QuakerWhiteOats)					no_hydration	high		100.0	0.0	100.0	300.0
jcm_149_composition	1 M Na2HPO4-KH2PO4buffer (pH 6.8)		40.0		ml			json		0							unmapped	none	1 M Na2HPO4-KH2PO4buffer (pH 6.8)	1MNa2HPO4-KH2PO4buffer(pH6.8)		1MNa2HPO4-KH2PO4buffer(pH6.8)					no_hydration	high		100.0	0.0	100.0	400.0
jcm_149_composition	EDTA·2Na		250.0		mg			json		0							unmapped	none	EDTA·2Na	EDTA·2Na		EDTA·2Na					no_hydration	high		100.0	0.0	100.0	2500.0
jcm_149_composition	Metals ''44'' (see below)		50.0		ml			json		0							unmapped	none	Metals ''44'' (see below)	Metals''44''(seebelow)		Metals''44''(seebelow)					no_hydration	high		100.0	0.0	100.0	500.0
jcm_149_composition	MnSO4·xH2O		154.0		mg			json		0							unmapped	none	MnSO4·xH2O	MnSO4·xH2O		MnSO4·xH2O					no_hydration	high		100.0	0.0	100.0	1540.0
jcm_149_composition	Standard mineral base (see below)		1.0		L			json		0							unmapped	none	Standard mineral base (see below)	Standardmineralbase(seebelow)		Standardmineralbase(seebelow)					no_hydration	high		100.0	0.0	100.0	10.0
jcm_149_composition	solution → NH4		0.0		unknown			solution_expansion		0							unmapped	none	solution → NH4	solution→NH4	0.0	solution→NH4				anhydrous	no_hydration	high	NH4	100.0	0.0	100.0	0.0
jcm_14_composition	L-Cysteine·HCl·H2O		0.5		g			json		0							unmapped	none	L-Cysteine·HCl·H2O	L-Cysteine·HCl·H2O		L-Cysteine·HCl·H2O					no_hydration	high		100.0	0.0	100.0	5.0
jcm_14_composition	Lab-Lemco powder (Oxoid)		2.4		g			json		0							unmapped	none	Lab-Lemco powder (Oxoid)	Lab-Lemcopowder(Oxoid)		Lab-Lemcopowder(Oxoid)					no_hydration	high		100.0	0.0	100.0	24.0
jcm_14_composition	Proteose peptone No. 3 (BD-Difco)		10.0		g			json		0							unmapped	none	Proteose peptone No. 3 (BD-Difco)	ProteosepeptoneNo.3(BD-Difco)		ProteosepeptoneNo.3(BD-Difco)					no_hydration	high		100.0	0.0	100.0	100.0
jcm_14_composition	Soluble starch		0.5		g			json		0							unmapped	none	Soluble starch	Solublestarch		Solublestarch					no_hydration	high		100.0	0.0	100.0	5.0
